Week,TV_SPD,TV_GRP,TV_EQGRP,US_Rad_GRPS,US_Rad_spd,SrBrd_Imp,SrBrd_Clks,SrBrd_Cost,SrNonBrd_Imp,SrNonBrd_Clks,SrNonBrd_Cost,SNAP_IMP,SNAP_SPD,SNAP_FilViews,DIS_COST,DIS_IMP,DIS_CLK,ONLV_COST,ONLV_IMP,ONLV_CLK,ONLV_Vid_comp,ONLV_Vid25pct,ONLV_Vid50pct,ONLV_Vid75pct,ONLV_Vid_start,OOH_SPD,OOH_IMP,Trade_mag_SPD,US_Mag2149,US_Mag_21plus,US_Tw_imps,US_Tw_eng,US_Tw_vidviews,US_Tw_spend,US_YT_Imps,US_YT_Spend,US_YT_percinview,US_Abs_CEQTVGRPs,US_CapMorg_CEQTVGRP_21pluss,US_CR_CEQTVGRP_21pluss,US_JD_CEQTVGRP_21pluss,US_Jag_CEQTVGRP_21pluss,US_JW_CEQTVGRP_21pluss,US_Mal_CEQTVGRP_21pluss,US_Smir_CEQTVGRP_21pluss,US_AdInt_CEQGRP_21plus,US_Abs_CEQTVGRP_2149s,US_CapMorg_CEQTVGRP_2149s,US_CR_CEQTVGRP_2149s,US_JD_CEQTVGRP_2149s,US_Jag_CEQTVGRP_2149s,US_JW_CEQTVGRP_2149s,US_Mal_CEQTVGRP_2149s,US_Smir_CEQTVGRP_2149s,US_AdInt_CEQGRP_2149,US_Absolut_Mag21plus,US_CapMorg_Mag_21plus,US_CR_Mag21plus,US_JD_Mag21plus,US_Jag_Mag21plus,US_JW_Mag21plus,US_RZC_Mag21plus,US_Smir_Mag21plus,US_Absolut_Mag2149,US_CapMorg_Mag_2149,US_CR_Mag2149,US_JD_Mag2149,US_Jag_Mag2149,US_JW_Mag2149,US_RZC_Mag2149,US_Smir_Mag2149,FamiliarityCol123,FamiliarityCol12,FamiliarityCol1,Avg_Brand_Consumption,Brand_Consumption4_weeks,Brand_Consumption12m,Imagery,Desire,KPI,AvgPriceEQ9L,AvgBasePriceEQ9L,AvgPromoPriceEQ9L,FD,Feature,Display,TPR,ACV0_food,ACV1_food,maxACV_food,maxACV_clubs,ACV0_drug,ACV1_drug,maxACV_drug,ACV0_clubs,ACV1_clubs,ACV0_mass,ACV1_mass,maxACV_mass,ACV0_liquor,ACV1_liquor,maxACV_liquor,TDP0_food,TDP1_food,TDP0_liquor,TDP1_liquor,TDP0_clubs,TDP1_clubs,TDP0_drug,TDP1_drug,TDP1_mass,TDP0_mass,UnitsEQ9L_category,N0_food,N1_food,seasonal_cat,trend_cat,fb_total_spd,ig_total_spd,fb_total_imp,ig_total_imp,maxACV_D,maxACV_F,maxACV_TPR,PR,dum_Mar_2017,dum_Feb_2017,dum_Feb_2016,disp_olv_imp,RelAVG_P_CapM,RelAVG_P_Malib,ACV0_new,ACV1_new,BACARDI_SUPERIOR_RUM_ACVF,shelf_price,US_Rad_iHeart_GRP,Year,seasonID_cat
11/2/2015,30702,1.554444152,1.449241028,0.006163108,67256.25,296125,12178,20388.65,185809,6841,11239.16,0,0,0,42463.03783,7079170,6852,163575.8424,6691569,25889,3561572,2351725.031,2253538.44,2054187.739,2489758.186,43445.5473,2339714.179,0,0.108,0.111,6442475,42417,885829,51545.46,634248,11889.51,157956,55.83034362,0,16.69240794,42.68720337,0,22.4885,0,0,2.5895,58.38368185,0,18.75278618,42.47821686,0,16.402,0,0,1.6375,0.045,0.099,1.155,0,0,7.529,0.045,0,0.051,0.144,1.609,0,0,8.264,0.051,0,0.701530612,0.470663265,0.234693878,0.243374741,0.104991127,0.381758356,0.449571184,44.81938687,9407.01,123.5402366,128.9714179,112.0992087,0,-14.61357684,-9.273018583,-9.580593852,0.067314375,0.131676071,0.79107,0.91548,0.042230795,0.094778421,0.66883,0.089954444,0.114091429,0.084789155,0.126800213,0.78735,0.135186963,0.183090707,0.92391,753.921,737.386,908.7440625,1303.593107,242.877,239.592,371.631,360.158,595.961,602.003,25125.99,112,56,-4125.54384,27792.22064,39022.65,13081.73,14034133,2446403,22.289,12.498,32.681,0,0,0,0,0,0.84012748,0.932967249,4.574744092,7.405422321,31.71785714,114.208262,8.187848844,Y2015,-1998.550021
11/9/2015,29070,1.123102571,1.123102571,0.006359481,54068.5,310715,12519,21098.13,199199,7160,12273.23,0,0,0,31127.51038,5971383,5999,129747.0055,6746322,27961,4772428,2961058.281,2807599.301,2488206.033,2933129.467,42478.0473,2492750.179,0,0.086,0.088,4894439,38129,518449,41785.67,1439078,31076.75,376562,1.031204185,0,17.52181462,36.93339115,0,23.868,0,17.431,2.176,1.284477193,0,16.98032712,36.70422664,0,18.9475,0,21.743,1.284,0.039,0.066,0.902,0,0,5.876,0.039,0,0.044,0.096,1.256,0,0,6.475,0.044,0,0.701530612,0.470663265,0.234693878,0.243374741,0.104991127,0.381758356,0.449571184,44.81938687,9636.6,123.357462,128.5500368,112.8581433,0,-12.55651828,-8.82747282,-9.349548101,0.063584159,0.132121132,0.79413,0.91283,0.0453775,0.099561351,0.66784,0.087431071,0.1203875,0.084173714,0.137888571,0.79266,0.138920916,0.186073711,0.9239,718.501,700.242,832.9524867,1281.574981,244.807,240.775,381.171,368.377,579.132,589.216,25453.6,113,53,-7355.219231,27794.88967,34571.99,6199.9,10463221,772552,24.468,7.187,30.904,0,0,0,0,0,0.842076085,0.907851678,4.183334949,7.460391905,31.67971429,113.2803286,8.064616008,Y2015,-1618.130797
11/16/2015,682334.1,43.68202158,36.66903571,0.004143985,25168.5,367405,14152,26192.9,208843,8053,13866.48,0,0,0,29960.34453,6215720,6567,154946.3987,7728131,26913,5972265,3670750.066,3396023.491,3170712.967,3345288.971,44480.5473,2545869.429,0,0.076,0.077,4159387,66042,243309,53329.84,2337087,33956.93,511498,45.93082306,0,14.28863006,30.47084972,0,9.242715662,0,34.174,39.1735,48.93711006,0,15.1329766,30.84882842,0,8.000021962,0,34.595,40.6175,0.032,0,0.801,0.1,0,4.59,0.032,0,0.036,0,1.058,0.1,0,4.962,0.036,0,0.701530612,0.470663265,0.234693878,0.243374741,0.104991127,0.381758356,0.449571184,44.81938687,10647.88,122.9268443,128.3424891,112.2397571,0,-16.08501662,-8.672815177,-9.329143859,0.064136667,0.132146296,0.81376,0.91347,0.046505309,0.100893333,0.67079,0.09054,0.114975714,0.084297606,0.143493902,0.79626,0.14160625,0.193094747,0.92091,731.158,713.59,872.2586667,1308.248333,244.458,241.449,376.693,363.216,588.325,598.513,27618.23,114,54,-3782.493334,27801.54227,59472.23,14870.02,15541305,1668963,23.249,11.262,30.068,0,0,0,0,0,0.844831542,0.914885803,4.26704881,7.599791111,32.05771429,114.8386072,5.381830086,Y2015,-461.0477378
11/23/2015,573966.75,47.58831271,41.29709573,0.007285962,53711.5,412784,18407,31411.09,233650,9557,15714.64,0,0,0,51387.20375,8721996,18726,83594.02085,5473548,21648,4402237,2431885.846,2312879.276,2135064.342,2699992.758,46651.29054,3571959.064,0,0.167,0.156,6533408,133360,297701,89357.24,817238,13781.67,188591,4.76342328,0,15.09484198,50.13265954,0,2.511,0,0,45.3855,5.416983302,0,18.46544241,47.61184417,0,2.876,0,0,45.1185,0.026,0,1.19,0.251,0,4.234,0.116,0,0.029,0,1.495,0.25,0,4.487,0.131,0,0.701530612,0.470663265,0.234693878,0.243374741,0.104991127,0.381758356,0.449571184,44.81938687,12848.32,123.2522723,128.6053245,112.1422682,0,-15.51836924,-8.610957134,-8.531924828,0.070740776,0.138803103,0.82285,0.91306,0.046841889,0.10245975,0.71484,0.090173214,0.118693333,0.0901632,0.145407826,0.82799,0.156271119,0.202006408,0.93857,820.593,805.058,947.9263966,1429.671966,252.485,249.256,421.577,409.839,668.876,676.224,33405.83,116,58,23511.22435,27808.19487,109348.44,56762.12,27241732,5640299,23.994,17.45,25.475,16533564,0,0,0,0,0.84688067,0.915693645,4.837040221,7.728997619,33.32971429,114.2830864,6.099910253,Y2015,5840.370182
11/30/2015,653369.5,48.30876546,40.13064842,0.006681735,49236.25,394704,14202,25985.48,244634,8692,15197.08,0,0,0,102997.4214,10849471,20038,84056.27342,5007922,28748,4454261,2509716.11,2374139.074,2194123.174,2920172.453,30388.25,3503758.875,0,0.228,0.21,13483043,14555,1742876,150507.59,1839974,36370.21,446789,4.955124876,21.09830348,16.45281761,56.11063578,0,22.715,0,2.478,44.632,3.844451901,24.13353541,16.21166143,49.45449318,0,21.512,0,2.79,46.311,0.019,0,1.371,0.301,0,3.666,0.174,0,0.022,0,1.703,0.3,0,3.877,0.196,0,0.678217822,0.451732673,0.235148515,0.238954656,0.10602669,0.371882623,0.450134771,43.37374589,10610.61,123.1898471,128.6134529,112.8130105,0,-20.4239755,-8.299656093,-7.637934905,0.066837193,0.137922037,0.81477,0.9141,0.045753529,0.104225556,0.69309,0.091315185,0.1215015,0.081449324,0.141475714,0.78464,0.145158195,0.181261604,0.94118,761.944,744.779,888.9346667,1461.973593,246.551,243.003,388.905,375.212,594.198,602.725,27177.93,114,54,-1398.07612,27814.84747,161131.71,55227.22,26396919,10294503,30.387,13.083,30.047,270717786,0,0,0,0,0.83970751,0.915266343,4.477371769,7.154357423,32.81214286,110.3376816,8.217888184,Y2015,-624.0281722
12/7/2015,544432.65,41.15240853,36.37562516,0.001238664,9919.5,473462,15641,28647.76,225896,8934,15428.35,0,0,0,32494.24522,6040865,1291,84050.07252,5211909,25535,4905882,2631402.284,2484734.046,2244888.554,3050416.363,30388.25,3965943.875,0,0.31,0.302,4009710,61599,429906,37404.8,818673,17507.92,180286,6.568,0.000191122,20.39072032,43.96882705,0,30.86629823,0,30.839,38.75592422,5.908,0,20.16384097,40.70361972,0,28.04873456,0,31.841,39.76733592,0.019,0,1.571,0.251,0,2.981,0.122,0,0.022,0,2.011,0.25,0,3.129,0.138,0,0.678217822,0.451732673,0.235148515,0.252872922,0.114069515,0.39167633,0.440964491,43.43988048,11420.47,122.9850881,127.7594495,111.9346864,0,-7.184891938,-9.640809875,-8.205798582,0.064433276,0.132964,0.81223,0.90607,0.048532927,0.104154595,0.69779,0.092258889,0.1229905,0.084891918,0.145169048,0.79562,0.154198496,0.2037317,0.92567,747.426,731.302,856.962569,1329.64,249.099,245.981,397.97,385.372,609.71,619.711,29669.74,116,55,5381.497606,27821.50007,34524.08,22867.99,8018421,4634306,34.084,5.609,29.7,19222006,0,0,0,0,0.830189679,0.92389951,4.380578571,7.009315686,32.77414286,111.7609287,3.48425736,Y2015,1889.366393
12/14/2015,835381.7,50.70702817,44.05948934,0,0,315067,17989,36019.48,89491,6102,6277.53,0,0,0,100085.546,12834412,1150,120006.7966,7223781,28874,6932465,4796237.041,3736608.743,3845099.645,4944459.051,16179.75,3161551.125,0,0.378,0.376,6153385,0,772693,75505.61,1961436,39210.16,396655,1.082,0,30.13312086,21.61176363,0,26.74324625,0,14.857,48.9445,1.2,0,29.45001351,20.74659782,0,28.55932068,0,16.711,48.7355,0,0,2.172,0.226,0,2.652,0.077,0,0,0,2.809,0.225,0,2.756,0.087,0,0.678217822,0.451732673,0.235148515,0.252872922,0.114069515,0.39167633,0.440964491,43.43988048,13457.96,124.3685013,128.9750088,111.998387,0,-13.90457651,-6.7297342,-6.730435203,0.067146949,0.138548393,0.82217,0.90607,0.045431978,0.10797,0.69895,0.09346037,0.118789524,0.093089296,0.151700465,0.81961,0.164119037,0.215579216,0.9368,792.334,775.871,906.4838136,1413.193607,252.343,249.458,413.431,399.489,652.312,660.934,35645.04,118,56,20847.27814,27828.15267,87092.2,12028.91,17828677,1264578,24.999,18.952,20.701,0,0,0,0,0,0.803015465,0.931928465,4.664525935,7.472905462,33.98657143,113.6005485,0.086971495,Y2015,7165.738911
12/21/2015,732427.15,72.83135913,65.99561288,0,0,432233,25434,51064.96,83044,7340,5926.07,0,0,0,60209.78496,9830452,4374,153750.8512,11319749,44074,10801582,9093613.374,5120215.335,6524443.583,7685560.638,6165,977992.5,0,0.277,0.274,7201049,121851,347443,94126.14,1226459,35472.84,324269,0.88,66.166,2.952626205,7.296123614,0,3.994866073,0,1.535,68.93,1.045,66.342,2.678167523,5.165845782,0,3.610632686,0,1.675,70.3485,0,0,2.181,0.201,0,6.688,0.064,0,0,0,2.779,0.2,0,6.856,0.073,0,0.678217822,0.451732673,0.235148515,0.252872922,0.114069515,0.39167633,0.440964491,43.43988048,17008.97,125.6226541,129.4617897,112.5427766,0,-13.7668357,-5.575153849,-7.528321977,0.076733913,0.142264262,0.83946,0.91168,0.051718511,0.113166667,0.77789,0.094765926,0.120543333,0.099819189,0.155335532,0.84332,0.176270149,0.219653551,0.94762,882.44,867.812,1028.234435,1522.227607,255.868,253.141,486.154,475.3,730.077,738.662,45351.8,115,61,62019.18704,27834.80527,232726.13,44886.77,42758438,5354833,22.405,21.83,18.215,0,0,0,0,0,0.795504618,0.9348603,5.107005993,8.042130026,35.36785714,113.902821,0.03907687,Y2015,20291.18778
12/28/2015,407654.05,60.62999035,52.33008686,0,0,469549,25488,49110.78,97003,7651,6342.72,0,0,0,30999.7305,7188888,1405,58509.57705,4735983,15565,4500882,4918418.955,845792.1812,2657759.479,2913442.883,562.5,9654,0,0.188,0.184,8100277,237721,8216,66424.86,0,0,0,0,35.1,0.211449608,0.000226423,0,0.075,0,0,53.453,0,29.412,0.141490781,0.000445907,0,0.1055,0,0,55.4675,0,0,1.923,0.176,0,4.796,0.052,0,0,0,2.42,0.175,0,4.883,0.058,0,0.639506173,0.418518519,0.224691358,0.244594595,0.105305305,0.383883884,0.432124434,42.8718285,14133.13,124.3861074,128.5240964,110.216465,0,-14.3547569,-5.316614258,-8.680368046,0.071520492,0.142640833,0.84671,0.90876,0.04955907,0.106162821,0.69315,0.089934286,0.11834619,0.100800986,0.160505682,0.82121,0.1683675,0.223202941,0.94858,872.55,855.845,972.6786885,1454.9365,251.816,248.527,426.208,414.035,706.225,715.687,37389.73,122,60,36484.49614,27841.45787,115249.46,33708.46,18204711,3467307,18.5,21.202,19.588,0,0,0,0,0,0.807587422,0.929732277,5.042696716,7.927566931,34.52485714,113.3926949,0.073640869,Y2015,9977.398146
1/4/2016,0,0,0,0,0,84231,4200,7893.66,46324,3987,3861.16,0,0,0,1.97605,591,2,0,0,0,0,0,0,0,0,0,0,0,0.159,0.156,0,0,0,0,0,0,0,0,19.592,0.091494321,0.013706556,0,0,0,4.836,0,0,20.27,0.058943194,0.005056419,0,0,0,6.991,0,0,0,1.374,0.151,0,2.701,0.045,0,0,0,1.703,0.15,0,2.742,0.051,0,0.639506173,0.418518519,0.224691358,0.235600907,0.10026455,0.370937264,0.399515738,40.99794422,8465.43,124.9354494,126.8255977,111.2301609,0,-11.21727937,-2.058472771,-7.594360705,0.064273419,0.138469811,0.82359,0.90865,0.040420357,0.091426389,0.60234,0.089273077,0.11499,0.08032209,0.14264027,0.75819,0.132453182,0.186641398,0.93124,751.999,733.89,848.4091282,1287.769245,232.11,229.98,339.531,329.135,527.769,538.158,20987.12,117,53,-10368.64899,27848.11046,0,0,0,0,17.76,21.517,15.012,0,0,0,0,0,0.704435921,0.913135876,4.257990476,7.446641071,32.84985714,108.9637754,0,Y2016,-7313.010964
1/11/2016,0,0,0,0,0,40531,2133,4288.98,47384,4530,4293.84,0,0,0,1.67475,298,1,0,0,0,0,0,0,0,0,0,0,0,0.13,0.127,0,0,0,0,0,0,0,0,17.854,0.069521323,0.013458024,0,0,0,4.841,0,0,18.748,0.052190668,0.005285735,0,0,0,6.948,0,0,0,1.008,0.111,0,2.063,0.039,0,0,0,1.229,0.11,0,2.099,0.044,0,0.639506173,0.418518519,0.224691358,0.235600907,0.10026455,0.370937264,0.399515738,40.99794422,9497.52,126.1760024,126.8385034,109.9193171,0,-9.801182326,-2.689705577,-5.836884811,0.059973304,0.125990769,0.79477,0.90634,0.04074931,0.103253333,0.65614,0.094906,0.11713,0.082032206,0.13722425,0.76981,0.135289084,0.177921616,0.93747,671.701,655.152,785.6502768,1247.308615,237.265,234.26,354.519,340.736,548.897,557.819,22983.95,112,52,-14355.30081,27854.76306,0,0,0,0,17.994,25.925,12.049,0,0,0,0,0,0.690716549,0.911047617,4.195542766,7.423748469,31.53357143,107.0408765,0.016784399,Y2016,-4662.412911
1/18/2016,0,0,0,0,0,38808,2343,4439.85,48249,4436,4393.52,0,0,0,1.1935,257,2,0,0,0,0,0,0,0,0,0,0,0,0.112,0.11,902895,48613,0,10970.24,0,0,0,0,18.982,0.07269045,0,0,0,0,3.246,0,0,18.148,0.057212766,0,0,0,0,4.44,0,0,0,0.873,0.09,0,1.454,0.032,0,0,0,1.065,0.09,0,1.464,0.036,0,0.639506173,0.418518519,0.224691358,0.235600907,0.10026455,0.370937264,0.399515738,40.99794422,9326.94,125.4300815,127.5878939,111.2040172,0,-16.87332333,-3.012655704,-8.071712185,0.059953009,0.134234694,0.80107,0.90999,0.041629286,0.101758788,0.61592,0.091239231,0.116922,0.082119706,0.140742051,0.77045,0.132482406,0.1749549,0.92339,677.469,657.75,797.3750177,1342.346939,237.222,233.844,349.686,335.804,548.894,558.414,23611.75,113,49,-13165.72987,27861.41566,6498.34,4198.85,3606353,4289372,24.329,13.733,11.965,0,0,0,0,0,0.685580965,0.900651239,4.078682451,7.490078061,31.47714286,108.1164412,0,Y2016,-5010.100153
1/25/2016,0,0,0,0,0,34478,2301,4208.28,48534,4380,4611.76,0,0,0,1.21275,233,3,0,0,0,0,0,0,0,0,0,0,0,0.196,0.182,0,0,0,0,0,0,0,0,18.148,0.032239595,0.00038625,0,0,0,5.776,0,0,21.166,0.021736654,0.000445907,0,0,0,8.346,0,0,0,0.676,0.05,0,1.124,0.026,0,0,0,0.827,0.05,0,1.151,0.029,0,0.639506173,0.418518519,0.224691358,0.235600907,0.10026455,0.370937264,0.399515738,40.99794422,9600.68,126.2626682,128.2266232,113.4829796,0,-13.24785946,-4.000947114,-10.93081249,0.058182564,0.127735,0.79401,0.90332,0.04315878,0.103062727,0.66589,0.090712692,0.111389048,0.082283676,0.131127143,0.76064,0.132451212,0.182922526,0.92947,680.736,664.222,768.0098462,1213.4825,235.853,233.917,353.902,340.107,550.734,559.529,23426.76,117,52,-10973.02654,27868.06826,0,0,0,0,23.737,10.824,11.632,0,0,0,0,0,0.689705456,0.91387622,3.842448194,6.741164435,31.41542857,104.9796023,0.002007893,Y2016,-3780.292114
2/1/2016,0,0,0,0,0,34928,1958,3283.45,53977,4992,4955.61,0,0,0,1.463,272,2,0,0,0,0,0,0,0,0,0,0,0,0.25,0.229,3377306,27375,408203,73874.94,0,0,0,0,4.454,0.024188611,28.53266572,0,0,0,3.218,0,0,6.61,0.008019993,27.06837504,0,0,0,4.494,0,0,0,0.395,0,0,0.696,0.019,0,0,0,0.477,0,0,0.738,0.022,0,0.64861461,0.431989924,0.219143577,0.212526221,0.074551612,0.35050083,0.386671224,40.62821992,10610.25,125.281461,128.6481593,111.0385192,0,-14.40391745,-5.901165476,-9.44461697,0.061737807,0.134513137,0.81349,0.91244,0.040878068,0.099240571,0.66545,0.089145556,0.11352381,0.083119571,0.139981463,0.78983,0.136257153,0.179960388,0.9269,703.811,686.017,845.8079561,1385.485314,240.693,238.4,359.727,347.342,573.924,581.837,26056.88,114,51,-7294.425286,27878.17457,74964.06,48611.67,17171781,8190543,25.595,20.778,13.448,0,0,0,1,0,0.713779436,0.915193266,4.105596514,7.362195714,32.17457143,107.4386457,0.008319732,Y2016,-3210.873
2/8/2016,0,0,0,0,0,35040,2055,3113.84,56805,5156,4904,0,0,0,1.05875,224,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0.167,3450549,0,474317,47781.61,0,0,0,0,4.182,0.03837317,37.397,0,0,0,2.59,0,0,5.152,0.017139719,36.5415,0,0,0,3.522,0,0,0,0.304,0,0,0.562,0.019,0,0,0,0.368,0,0,0.593,0.022,0,0.64861461,0.431989924,0.219143577,0.212526221,0.074551612,0.35050083,0.386671224,40.62821992,9655.37,125.1722067,128.9357802,110.6351982,0,-15.56601383,-7.627877962,-11.29798196,0.062990087,0.135988654,0.81746,0.90986,0.042516977,0.103696765,0.67193,0.093099615,0.119488,0.084306761,0.14380561,0.78924,0.135252222,0.183035455,0.90895,724.386,707.141,850.3661739,1346.287673,242.059,238.976,365.646,352.569,589.603,598.578,24037.52,115,52,-7538.383156,27888.28088,64992.93,39999.4,14874846,9625789,21.886,11.123,23.464,0,0,0,1,0,0.715024244,0.892457475,4.232815136,7.176857738,32.26914286,111.2077042,0.006418321,Y2016,-4060.164755
2/15/2016,129182.15,3.655347899,1.827673949,0,0,39556,2197,3408.43,56708,4889,4747.86,0,0,0,1.5015,234,4,0,0,0,0,0,0,0,0,0,0,0,0.12,0.111,0,0,0,0,0,0,0,0,0,0.026832215,1.208,0,0,0,3.592,2.2955,0,0,0.00885352,0.712,0,0,0,5.031,1.9415,0,0,0.225,0.1,0,0.417,0,0,0,0,0.273,0.1,0,0.441,0,0,0.64861461,0.431989924,0.219143577,0.212526221,0.074551612,0.35050083,0.386671224,40.62821992,9232.26,126.9720011,129.9529618,111.8609962,0,-12.75779235,-5.772598858,-11.95458221,0.062811802,0.133318431,0.80717,0.90742,0.043362619,0.103184706,0.66284,0.090804231,0.111199524,0.082943768,0.144373077,0.77919,0.140718672,0.180958384,0.92758,697.211,679.924,803.9910631,1319.852471,236.091,233.519,364.246,350.828,563.055,572.312,23306.4,111,51,-11249.54088,27898.38719,4999.86,0,1827388,0,17.756,18.692,19.539,0,0,0,1,0,0.714056315,0.894055994,4.074460884,6.914285714,31.74671429,110.8677312,0.017264859,Y2016,-4176.273224
2/22/2016,507976.15,49.65157498,26.01193296,0,0,39537,2712,3927.2,55605,4668,4432.56,0,0,0,1.17425,234,5,0,0,0,0,0,0,0,0,0,0,0,0.105,0.098,0,0,0,0,0,0,0,0,0,0.024347348,35.20635091,0,0,0,3.704,27.409,0,0,0.008019993,31.60136643,0,0,0,4.309,28.2455,0,0,0.134,0.251,0,0.333,0,0,0,0,0.164,0.25,0,0.35,0,0,0.64861461,0.431989924,0.219143577,0.212526221,0.074551612,0.35050083,0.386671224,40.62821992,9427.94,125.5448364,129.7876331,111.1736465,0,-16.27375883,-5.65655874,-10.39330651,0.061870541,0.136522041,0.79882,0.91069,0.043276707,0.098386286,0.66136,0.090932308,0.11163381,0.080876714,0.142398205,0.77955,0.135306767,0.182241531,0.93241,686.763,668.958,822.8781892,1337.916,236.424,234.431,354.869,344.352,555.353,566.137,23812.74,111,49,-10112.01904,27908.4935,5998.09,4998.5,2412475,2682641,19.906,12.911,21.994,146930124,0,0,1,0,0.727097057,0.897727594,4.017281803,7.211259365,32.01728571,111.4295563,0.013578402,Y2016,-3539.078552
2/29/2016,480566.2,49.2299728,25.23962446,0,0,40628,2893,3803.8,46389,3937,3807.55,0,0,0,1.232,223,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.052,0,0,0,0,0,0,0,0,0,0.72951708,43.1195,0,0,0,0,26.3095,0,0,0.931053615,43.3325,0,0,0,0,26.845,0,0,0,0.301,0,0.208,0,0,0,0,0,0.3,0,0.218,0,0,0.704198473,0.465648855,0.240458015,0.220730366,0.088374951,0.353085781,0.415714286,41.81109181,8968.22,125.8685824,129.6652672,113.9012697,0,-14.31771005,-6.868117051,-10.24453365,0.06110646,0.137350816,0.81231,0.90852,0.04077125,0.102137647,0.66871,0.087878519,0.1169175,0.082875147,0.145814211,0.7832,0.136104254,0.182798889,0.92475,690.503,673.019,818.8265664,1359.773082,237.272,233.835,358.787,347.268,554.094,563.551,24111.88,113,49,-9627.196709,27918.59981,10000.1,7999.44,4066471,4005897,20.483,11.59,19.346,0,0,0,1,0,0.738554365,0.90314696,4.033453997,6.878646577,31.981,111.9650411,0.019041322,Y2016,-3957.433986
3/7/2016,512446.3,51.20961657,26.96692112,0,0,28455,1820,2958.28,53373,4528,4503.81,0,0,0,0.82775,162,1,0,0,0,0,0,0,0,0,0,0,0,0.051,0.045,825347,37595,0,5853.8,0,0,0,0,0,6.069618906,53.8355,0,0,0,1.694,30.44421883,0,0,6.991498921,51.4145,0,0,0,2.06,29.18066219,0,0,0,0.251,0,0.045,0,0,0,0,0,0.25,0,0.051,0,0,0.704198473,0.465648855,0.240458015,0.220730366,0.088374951,0.353085781,0.415714286,41.81109181,8965.64,125.8977735,129.4917961,112.9988733,0,-11.5577223,-9.313955868,-9.353924532,0.05886681,0.1380075,0.7982,0.90593,0.042798,0.100758,0.67919,0.087220741,0.116182,0.085117612,0.137454634,0.7743,0.136937985,0.178769902,0.92897,682.855,662.436,788.8152586,1407.6765,235.496,232.364,363.783,352.653,563.564,570.288,23258.49,116,48,-8738.432582,27928.70612,10032.26,7731.8,3383202,3770495,22.907,10.963,19.652,0,0,0,0,0,0.740107931,0.918264813,4.118321517,6.743702976,31.67357143,111.6189513,0.013578402,Y2016,-4032.258466
3/14/2016,453685.8,40.72308502,22.88751426,0,0,35669,2727,3427.19,57809,4951,4473.81,0,0,0,0.82775,168,1,0,0,0,0,0,0,0,0,0,0,0,0.044,0.039,6898817,117843,427374,83319.26,0,0,0,0,0.645,8.211696664,58.76569651,0,0,0,0,25.557,0,0.757,9.254065436,52.84946903,0,0,0,0,25.2225,0,0,0,0.226,0,0.039,0,0,0,0,0,0.225,0,0.044,0,0,0.704198473,0.465648855,0.240458015,0.220730366,0.088374951,0.353085781,0.415714286,41.81109181,9167.48,125.7184208,129.9435467,111.7978615,0,-12.6792071,-9.625552848,-10.49910189,0.061111607,0.141394894,0.80416,0.90677,0.043751084,0.100629143,0.67109,0.090872692,0.11674,0.082538592,0.134513721,0.76202,0.138855152,0.185602959,0.9333,684.45,664.556,806.6732143,1385.669957,236.269,233.48,363.134,352.202,578.409,586.024,24178.42,112,47,-7166.713935,27938.81243,88278.07,60984.25,20643431,14511866,20.754,11.63,19.251,0,0,0,0,0,0.756074932,0.916474687,4.128873104,6.775294196,32.25,113.3747142,0.012699393,Y2016,-3490.977556
3/21/2016,1507.05,21.29402474,10.73589541,0,0,40358,3403,3385.85,53058,4504,4009.82,0,0,0,0.98175,157,3,0,0,0,0,0,0,0,0,0,0,0,0.036,0.032,5729969,122538,297238,61566.62,0,0,0,0,0,7.829280816,46.914,0,0,0,0,14.367,0,0,9.016534612,41.082,0,0,0,0,12.006,0,0,0.07,0.201,0,0.102,0,0,0,0,0.079,0.2,0,0.115,0,0,0.704198473,0.465648855,0.240458015,0.220730366,0.088374951,0.353085781,0.415714286,41.81109181,9399.99,125.274983,129.3269055,113.3103172,0,-9.714777755,-10.03132738,-9.516091364,0.061310702,0.138803061,0.79539,0.90499,0.043247059,0.104689706,0.68501,0.091094615,0.1171155,0.08423,0.140396667,0.78428,0.140169627,0.192221753,0.94375,698.942,680.135,821.5634035,1346.389694,236.846,234.231,367.6,355.945,589.666,598.033,25030.51,114,49,-8318.478509,27948.91874,91154.87,82981.37,19706117,17502238,21.651,10.311,19.793,0,0,0,0,0,0.762321385,0.907534425,4.212656966,7.309046984,32.347,112.3928869,0.013040347,Y2016,-3428.094184
